ASV,Timepoint,treatment_diff,Treatment,condval,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_ID,label,plastic_present,mode
8837a10e8cb344fcf23e3f580a452c18,T2,0.3662624301,ambient,-0.09395945977,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T2,0.3662624301,stress,0.2723029703,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T3,-0.1265040001,ambient,-0.05243470996,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T3,-0.1265040001,stress,-0.1789387101,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T4,-0.08750317049,ambient,-0.0668892575,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T4,-0.08750317049,stress,-0.154392428,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T5,1.173634835,ambient,-0.3049591635,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T5,1.173634835,stress,0.8686756716,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T6,1.356219126,ambient,-0.4145778434,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
8837a10e8cb344fcf23e3f580a452c18,T6,1.356219126,stress,0.941641283,Viridiplantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,NA,Chlorodendrales,,ASV4329,Chlorodendrales (ASV4329),Y,autotroph
ec81383ce9735ba5950e3faf38825b87,T0,-0.2728927678,ambient,-0.08410568289,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T0,-0.2728927678,stress,-0.3569984507,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T1,-0.2311797419,ambient,-0.04798154236,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T1,-0.2311797419,stress,-0.2791612842,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T2,0.2772192313,ambient,-0.08390048833,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T2,0.2772192313,stress,0.193318743,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T3,0.8367120327,ambient,-0.1870317356,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T3,0.8367120327,stress,0.6496802972,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T4,-0.3328324482,ambient,0.5847780714,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T4,-0.3328324482,stress,0.2519456231,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T5,0.3010899864,ambient,0.4221409821,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T5,0.3010899864,stress,0.7232309685,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T6,1.214625917,ambient,-0.3704896652,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
ec81383ce9735ba5950e3faf38825b87,T6,1.214625917,stress,0.8441362514,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4474,Chlorophyta (ASV4474),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T0,-0.6407573433,ambient,-0.008306446798,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T0,-0.6407573433,stress,-0.6490637901,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T1,-0.5359398628,ambient,-0.00500766645,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T1,-0.5359398628,stress,-0.5409475293,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T2,0.3423168272,ambient,-0.02313792421,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T2,0.3423168272,stress,0.319178903,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T3,0.7556718175,ambient,-0.054289439,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T3,0.7556718175,stress,0.7013823785,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T4,0.8921636251,ambient,-0.08217475979,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T4,0.8921636251,stress,0.8099888653,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T5,0.6285398995,ambient,-0.05355984833,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T5,0.6285398995,stress,0.5749800512,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T6,0.3783628872,ambient,-0.05128056076,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
f897716f2d8f6cf1e79b9308bc801981,T6,0.3783628872,stress,0.3270823264,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4484,Chlorophyta (ASV4484),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T0,-0.768130797,ambient,-0.06650166082,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T0,-0.768130797,stress,-0.8346324578,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T1,-0.07054073633,ambient,-0.1029033094,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T1,-0.07054073633,stress,-0.1734440457,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T2,0.616073708,ambient,-0.1993170929,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T2,0.616073708,stress,0.416756615,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T3,1.127120962,ambient,-0.02773689974,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T3,1.127120962,stress,1.099384063,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T4,1.015203745,ambient,-0.009200473025,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T4,1.015203745,stress,1.006003272,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T5,0.6254223204,ambient,0.3235502593,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T5,0.6254223204,stress,0.9489725798,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T6,-0.6378056414,ambient,0.8029599214,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
d21f58b9cf454b66a69f7f6e1bdb194c,T6,-0.6378056414,stress,0.16515428,Viridiplantae;Chlorophyta,Viridiplantae,Chlorophyta,NA,NA,NA,Chlorophyta,,ASV4485,Chlorophyta (ASV4485),Y,mixotroph
ed949fb349953393450ff28fd50fe1e0,T0,-0.2167993745,ambient,-0.01621200586,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T0,-0.2167993745,stress,-0.2330113804,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T1,0.5731684759,ambient,-0.03585789645,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T1,0.5731684759,stress,0.5373105795,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T2,0.5561858338,ambient,-0.02941026112,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T2,0.5561858338,stress,0.5267755727,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T3,-0.1357040511,ambient,-0.009078056449,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T3,-0.1357040511,stress,-0.1447821075,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T4,0.5748525081,ambient,-0.04380054074,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T4,0.5748525081,stress,0.5310519674,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T5,-0.1633325429,ambient,-0.01094109269,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T5,-0.1633325429,stress,-0.1742736356,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T6,-0.2722898596,ambient,-0.0136497361,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
ed949fb349953393450ff28fd50fe1e0,T6,-0.2722898596,stress,-0.2859395957,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales;Chordariaceae,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Chordariaceae,,ASV2873,Chordariaceae (ASV2873),Y,autotroph
06ab4bac6460eed89b73d6b1a46c1f67,T0,-0.08667628403,ambient,-0.01883517167,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T0,-0.08667628403,stress,-0.1055114557,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T1,-0.05539688904,ambient,-0.009973702731,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T1,-0.05539688904,stress,-0.06537059177,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T2,-0.0475530886,ambient,-0.008408324575,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T2,-0.0475530886,stress,-0.05596141318,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T3,-0.04100055799,ambient,-0.00988004521,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T3,-0.04100055799,stress,-0.0508806032,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T4,1.351934502,ambient,-0.1277614476,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T4,1.351934502,stress,1.224173055,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T5,-0.04994748983,ambient,-0.01233090443,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T5,-0.04994748983,stress,-0.06227839426,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T6,-0.1024037432,ambient,-0.01713003439,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
06ab4bac6460eed89b73d6b1a46c1f67,T6,-0.1024037432,stress,-0.1195337776,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3851,Ciliophora (ASV3851),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T0,-0.1696018946,ambient,-0.01547743279,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T0,-0.1696018946,stress,-0.1850793274,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T1,0.899046332,ambient,-0.05475533377,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T1,0.899046332,stress,0.8442909982,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T2,0.6086760344,ambient,-0.02835254008,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T2,0.6086760344,stress,0.5803234943,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T3,-0.101424956,ambient,-0.008398624097,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T3,-0.101424956,stress,-0.1098235801,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T4,-0.07479447459,ambient,-0.01158404913,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T4,-0.07479447459,stress,-0.08637852371,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T5,-0.1243203394,ambient,-0.01028941968,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T5,-0.1243203394,stress,-0.134609759,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T6,-0.2183546579,ambient,-0.01320680697,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
3e8bc04d91244446ed5f9348ab9b2c20,T6,-0.2183546579,stress,-0.2315614649,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV3929,Ciliophora (ASV3929),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T0,-0.2035830383,ambient,-0.012263204,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T0,-0.2035830383,stress,-0.2158462424,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T1,0.8754583044,ambient,-0.04514823776,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T1,0.8754583044,stress,0.8303100667,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T2,1.19689219,ambient,-0.06576100995,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T2,1.19689219,stress,1.13113118,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T3,-0.1023233693,ambient,-0.007000010623,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T3,-0.1023233693,stress,-0.1093233799,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T4,-0.08304050106,ambient,-0.009589886816,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T4,-0.08304050106,stress,-0.09263038788,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T5,-0.1516904497,ambient,-0.00823905036,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T5,-0.1516904497,stress,-0.1599295001,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T6,-0.2652403274,ambient,-0.01018706577,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
c6570e80711720d32f797c1f2c1893fd,T6,-0.2652403274,stress,-0.2754273932,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4321,Ciliophora (ASV4321),N,heterotroph
411dea70e3601f0e3946825f95bff370,T0,-0.139338465,ambient,-0.01982550801,Alveolata;Ciliophora,Alveolata,Ciliophora,NA,NA,NA,Ciliophora,,ASV4531,Ciliophora (ASV4531),N,heterotroph
